menuId;dietSelection(0-Normal,1-Vegetarian,2-Vegan);nutritionalDisease(0-Normal,1-Diabetes,2-Celiac,3-Reflux);caloryValue;proteinValue;carbonhydratValue;fatValue;menuContents
84;0;0;2600;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 orange,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of bran bread,Non-fat Salad
85;0;0;2600;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of grilled meat,1 slice of bran bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts,10 almonds,Dinner,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
86;0;0;2600;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving boiled chicken,serving of pasta,1 bown of yogurt,Non-fat Salad
87;0;0;2600;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of chicken grill,serving of pasta,Non-fat Salad
88;0;0;2600;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving grilled chicken with vegetables dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
89;0;0;2600;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of bran bread,Non-fat Salad
90;0;0;2600;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,1 slice of bran bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
91;0;0;2700;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of low-fat white cheese,1 slice of bran bread,Snack,1 cup of milk,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,4 meatballs,Non-fat Salad,Snack,20 cherries,Dinner,1 serving leek dish,Non-fat Salad,1 bowl of yogurt
92;0;0;2700;150;80;50;Breakfast,1 cup of tea,Omelet with 1 egg,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,15 peanuts,10 hazelnuts,Dinner,1 serving of fish grill,Non-fat Salad,1 slice of bran bread
93;0;0;2700;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,serving of pasta,1 bown of yogurt,Snack,10 plums,Dinner,1 serving okra dish,Non-fat Salad,1 bowl of yogurt
94;0;0;2700;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,4 meatballs,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
95;0;0;2700;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,serving of pasta,Non-fat Salad,Snack,1 banana,Dinner,1 serving of fish grill,Non-fat Salad,1 slice of bran bread
96;0;0;2700;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas,1 slice of bran bread,Non-fat Salad
97;0;0;2700;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,serving of pasta
98;0;0;2700;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato,Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,15 nuts, 10 almonds,Dinner,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
99;0;0;2700;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of chickpeas,1 slice of bran bread,Non-fat Salad
100;0;0;2700;100;70;50;Breakfast,1 cup of tea,5 olives,serving of pasta,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad
101;0;0;2800;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,Salad with tuna,1 serving of rice,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
102;0;0;2800;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of chicken grill,1 serving of rice,Non-fat Salad
103;0;0;2800;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpea dish,1 slice of bran bread,Non-fat Salad
104;0;0;2800;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 orange,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of bran bread,Non-fat Salad
105;0;0;2800;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of grilled meat,1 slice of bran bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts,10 almonds,Dinner,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
106;0;0;2800;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 serving of rice,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving boiled chicken,1 serving of pasta,1 bown of yogurt,Non-fat Salad
107;0;0;2800;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of chicken grill,1 slice of bran bread,Non-fat Salad
108;0;0;2800;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving grilled chicken with vegetables dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
109;0;0;2800;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving of rice,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of bran bread,Non-fat Salad
110;0;0;2800;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,1 serving of rice,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
111;0;0;2900;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of low-fat white cheese,1 slice of bran bread,Snack,1 cup of milk,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,4 meatballs,Non-fat Salad,Snack,20 cherries,Dinner,1 serving leek dish,Non-fat Salad,1 bowl of yogurt
112;0;0;2900;150;80;50;Breakfast,1 cup of tea,Omelet with 1 egg,1 serving of pasta,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 serving of rice,1 serving artichoke dish,Non-fat Salad,Snack,15 peanuts,10 hazelnuts,Dinner,1 serving of fish grill,Non-fat Salad,1 slice of bran bread
113;0;0;2900;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 serving of pasta,1 bown of yogurt,Snack,10 plums,Dinner,1 serving okra dish,Non-fat Salad,1 bowl of yogurt
114;0;0;2900;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 serving of pasta,1 boiled egg,Tomato, Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,4 meatballs,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
115;0;0;2900;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,1 serving of pasta,Non-fat Salad,Snack,1 banana,Dinner,1 serving of fish grill,Non-fat Salad,1 slice of bran bread
116;0;0;2900;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas,1 slice of bran bread,Non-fat Salad
117;0;0;2900;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving of rice,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
118;0;0;2900;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato,Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,15 nuts, 10 almonds,Dinner,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
119;0;0;2900;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 serving of rice,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of chickpeas,1 serving of pasta,Non-fat Salad
120;0;0;2900;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 serving of pasta,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad
121;0;0;3000;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,Salad with tuna,2 slices of bran bread,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 serving of rice,1 bown of yogurt,Non-fat Salad
122;0;0;3000;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of chicken grill,1 serving of rice,Non-fat Salad
123;0;0;3000;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpea dish,1 serving of rice,Non-fat Salad
124;0;0;3000;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 orange,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 serving of rice,Non-fat Salad
125;0;0;3000;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of grilled meat,1 serving of pasta,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts,10 almonds,Dinner,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
126;0;0;3000;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving boiled chicken,1 serving of pasta,1 bown of yogurt,Non-fat Salad
127;0;0;3000;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 serving of pasta,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of chicken grill,1 slice of bran bread,Non-fat Salad
128;0;0;3000;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving grilled chicken with vegetables dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
129;0;0;3000;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving of rice,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of bran bread,Non-fat Salad
130;0;0;3000;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,1 serving of rice,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
131;1;0;1600;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,Non-fat Salad,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 bown of yogurt,Non-fat Salad
132;1;0;1600;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of okra dish,Non-fat Salad
133;1;0;1600;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
134;1;0;1600;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,Non-fat Salad
135;1;0;1600;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of okra dish,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 bowl of yogurt
136;1;0;1600;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of haricot bean dish,1 bown of yogurt,Non-fat Salad
137;1;0;1600;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of haricot bean dish,Non-fat Salad
138;1;0;1600;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 serving leek dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
139;1;0;1600;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving of mixed vegetable dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of green bean dish,Non-fat Salad
140;1;0;1600;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad
141;1;0;1700;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of low-fat white cheese,1 slice of bran bread,Snack,1 cup of milk,Lunch,1 bowl of barley noodle soup,1 serving of green bean dish,Non-fat Salad,Snack,20 cherries,Dinner,1 serving leek dish,Non-fat Salad,1 bowl of yogurt
142;1;0;1700;150;80;50;Breakfast,1 cup of tea,Omelet with 1 egg,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,15 peanut,10 hazelnut,Dinner,1 serving of mixed vegetable dish,Non-fat Salad
143;1;0;1700;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 slice of bran bread,1 bown of yogurt,Snack,10 plum,Dinner,1 serving okra dish,Non-fat Salad,1 bowl of yogurt
144;1;0;1700;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 bowl of barley noodle soup,1 serving spinach dish,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
145;1;0;1700;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Non-fat Salad,Snack,1 banana,Dinner,1 serving pumpkin dish,Non-fat Salad
146;1;0;1700;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
147;1;0;1700;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving artichoke dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
148;1;0;1700;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of okra dish,1 bown of yogurt,Snack,15 nuts, 10 almonds,Dinner,Non-fat Salad,1 bowl of yogurt
149;1;0;1700;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving pumpkin dish,Non-fat Salad
150;1;0;1700;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad
